book_id	ISBN	title	Category	Author	Publisher	Publication_date
9791159770531001	9791159770531	잡스경제	natural science	박철우	화산미디어	2021
9791160075694001	9791160075694	세계의 기호와 상징 사전	art	McElroy, D. R	한스미디어	2021
9791160807103001	9791160807103	원소	natural science	Ball, Philip	휴머니스트출판그룹	2021
9791167422675001	9791167422675	한국 근대시론의 계보와 규준	Philosophy	김영범	역락	2022
9791188806232001	9791188806232	식재디자인	social science	Oudolf, Piet	목수책방	2021
9791190118224001	9791190118224	인상주의	etc	Bouruet-Aubertot, Véronique	북커스	2021
9791197036699001	9791197036699	발효 음식 인문학	natural science	정혜경	헬스레터	2021
9788946073043001	9788946073043	스마트랜드 코리아	religion	Jin, Dal Yong	한울아카데미	2021
9788972733737001	9788972733737	제복과의 대화	language	김광진	서강대학교출판부	2021
9791160686180001	9791160686180	1920년 독립전쟁과 사회	literature	신주백	선인	2021
9791166034251001	9791166034251	한일합방조약의 부존재에 관한 연구	history	김명기	한국학술정보	2021
9791191307573001	9791191307573	시크릿 스파이	art	Vescent, Heather	시그마북스	2021
9788928516315001	9788928516315	궁궐의 음악문화	religion	이정희	민속원	2021
9788946073081001	9788946073081	중국 근현대사 강의	literature	배경한	한울아카데미	2021
9788946081260001	9788946081260	북한 사람 이해하기	Philosophy	감희	한울	2021
9788928516636001	9788928516636	한국근대 소방관의 탄생	history	김상욱	민속원	2021
9788946072152001	9788946072152	K 폭력	etc	Bax, Trent	한울아카데미	2021
9788946072756001	9788946072756	전문가주의를 넘어	religion	이영희	한울아카데미	2021
9788946073333001	9788946073333	디지털 안보의 세계정치	history	김상배	한울아카데미	2021
9788946080720001	9788946080720	아방가르드 회화의 도시 미학	social science	임석재	한울	2021
9788946081109001	9788946081109	스파이 세계사	history	Andrew, Christopher M	한울	2021
9788952130396001	9788952130396	재일한인의 인류학	religion	지은숙	서울대학교출판문화원	2021
9791160684841001	9791160684841	재일조선인과 암시장	digital	박미아	선인	2021
9788946081109002	9788946081109	스파이 세계사	natural science	Andrew, Christopher M	한울	2021
9788946081109003	9788946081109	스파이 세계사	art	Andrew, Christopher M	한울	2021
9788932039046001	9788932039046	포스트모더니즘, 혹은 후기자본주의 문화 논리	technological science	Jameson, Fredric	문학과지성사	2022
9788946073029001	9788946073029	북한의 사회변동과 혼종성	etc	고유환	한울아카데미	2021
9788946073098001	9788946073098	이십일세기 한반도 평화연구의 쟁점과 전망	language	박영준	한울아카데미	2021
9788950999926001	9788950999926	실마릴리온	etc	Tolkien, J. R. R	arte	2022
9791159256660001	9791159256660	한국 엔지니어의 형성과 발전	etc	한경희	들녘	2021
9788946072954001	9788946072954	동아시아에서 자유주의는 무엇인가	technological science	강명희	한울	2021
9788928516506001	9788928516506	조선후기 불교건축사	etc	오세덕	민속원	2021
9788950995133001	9788950995133	제2차 세계대전 인포그래픽	digital	Lopez, Jean	북이십일 레드리버	2021
9788946072794001	9788946072794	한국 대중문화사	digital	김창남	한울아카데미	2021
9791157845170001	9791157845170	파타고니아 이야기	language	Chouinard, Yvon	한빛비즈	2021
9791191194456001	9791191194456	(아름다워 보이는 것들의 비밀) 우리 미술 이야기	social science	최경원	더블북	2021
9791191194456002	9791191194456	(아름다워 보이는 것들의 비밀) 우리 미술 이야기	natural science	최경원	더블북	2021
9788936811983001	9788936811983	위대한 유산 아나톨리아	religion	계명대학교	청아	2021
9788950999933001	9788950999933	끝나지 않은 이야기	digital	Tolkien, J. R. R	arte	2022
9788970133614001	9788970133614	공산당선언	language	Marx, Karl	책세상	2002
9788970133614002	9788970133614	공산당선언	social science	Marx, Karl	책세상	2002
9788970133614003	9788970133614	공산당선언	technological science	Marx, Karl	책세상	2002
9788970133645001	9788970133645	도덕 형이상학을 위한 기초 놓기	digital	Kant, Immanuel	책세상	2002
9788970133645002	9788970133645	도덕 형이상학을 위한 기초 놓기	technological science	Kant, Immanuel	책세상	2002
9788970133645003	9788970133645	도덕 형이상학을 위한 기초 놓기	etc	Kant, Immanuel	책세상	2002
9788970136226001	9788970136226	공리주의	digital	Mill, John Stuart	책세상	2007
9788970136226002	9788970136226	공리주의	technological science	Mill, John Stuart	책세상	2007
9788970136226003	9788970136226	공리주의	art	Mill, John Stuart	책세상	2007
9788955064254001	9788955064254	오셀로	language	Shakespeare, William	동인	2009
9788955064254002	9788955064254	오셀로	digital	Shakespeare, William	동인	2009
9788955064254003	9788955064254	오셀로	technological science	Shakespeare, William	동인	2009
9788970138121001	9788970138121	이방인	art	Camus, Albert	책세상	2012
9788937460210001	9788937460210	파우스트	language	Goethe, Johann Wolfgang von	민음사	1999
9788937460210002	9788937460210	파우스트	natural science	Goethe, Johann Wolfgang von	민음사	1999
9788974833015001	9788974833015	(청소년을 위한) 연암 박지원 소설집	art	박지원	서해문집	2006
9788974833015002	9788974833015	(청소년을 위한) 연암 박지원 소설집	etc	박지원	서해문집	2006
9788974833015003	9788974833015	(청소년을 위한) 연암 박지원 소설집	religion	박지원	서해문집	2006
9788932909714001	9788932909714	캉디드 혹은 낙관주의	Philosophy	Voltaire	열린책들	2009
9788932909714002	9788932909714	캉디드 혹은 낙관주의	etc	Voltaire	열린책들	2009
9788932909714003	9788932909714	캉디드 혹은 낙관주의	art	Voltaire	열린책들	2009
9788935915156001	9788935915156	논어	technological science	공자	신원문화사	2010
9788937460685001	9788937460685	뻬쩨르부르그 이야기	etc	고글 저	민음사	2002
9788937460685002	9788937460685	뻬쩨르부르그 이야기	religion	고글 저	민음사	2002
9788937460685003	9788937460685	뻬쩨르부르그 이야기	art	고글 저	민음사	2002
9788937461552001	9788937461552	카라마조프 가의 형제들	technological science	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788937461552002	9788937461552	카라마조프 가의 형제들	social science	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788937461552003	9788937461552	카라마조프 가의 형제들	religion	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788971849989001	9788971849989	아Q 정전	language	노신	푸른숲주니어	2013
9788972914280001	9788972914280	통치론	religion	Locke, John	까치글방	2007
9788972914280002	9788972914280	통치론	religion	Locke, John	까치글방	2007
9788972914280003	9788972914280	통치론	Philosophy	Locke, John	까치글방	2007
9788995151204001	9788995151204	난장이가 쏘아올린 작은 공	language	조세희	이성과 힘	2000
9788995151204002	9788995151204	난장이가 쏘아올린 작은 공	history	조세희	이성과 힘	2000
9788937461460001	9788937461460	이름 없는 주드	Philosophy	Hardy, Thomas	민음사	2007
9788937461460002	9788937461460	이름 없는 주드	art	Hardy, Thomas	민음사	2007
9788937461460003	9788937461460	이름 없는 주드	etc	Hardy, Thomas	민음사	2007
9788937461460004	9788937461460	이름 없는 주드	language	Hardy, Thomas	민음사	2007
9788937461460005	9788937461460	이름 없는 주드	natural science	Hardy, Thomas	민음사	2007
9788937461545001	9788937461545	카라마조프 가의 형제들 1-2	art	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788937461545002	9788937461545	카라마조프 가의 형제들 1-2	language	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788937461545003	9788937461545	카라마조프 가의 형제들 1-2	religion	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788937461569001	9788937461569	카라마조프 가의 형제들	digital	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788937461569002	9788937461569	카라마조프 가의 형제들	Philosophy	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788937461569003	9788937461569	카라마조프 가의 형제들	Philosophy	Dostoevskii, Fedor Mikhailovich	민음사	2007
9788954600200001	9788954600200	(프란츠 카프카) 변신	Philosophy	Kafka, Franz	문학동네	[2007]
9788954600200002	9788954600200	(프란츠 카프카) 변신	natural science	Kafka, Franz	문학동네	[2007]
9788974430726001	9788974430726	중국의 붉은 별	literature	Snow, Edgar	두레	2004
9788974430726002	9788974430726	중국의 붉은 별	history	Snow, Edgar	두레	2004
9788974430726003	9788974430726	중국의 붉은 별	art	Snow, Edgar	두레	2004
9788974430726004	9788974430726	중국의 붉은 별	etc	Snow, Edgar	두레	2004
9788932909332001	9788932909332	베네치아에서의 죽음	digital	Mann, Thomas	열린책들	2009
9788932909332002	9788932909332	베네치아에서의 죽음	social science	Mann, Thomas	열린책들	2009
9788932909332003	9788932909332	베네치아에서의 죽음	Philosophy	Mann, Thomas	열린책들	2009
9788949704531001	9788949704531	인간불평등기원론 ㆍ 사회계약론 ㆍ 고독한 산책자의 몽상	religion	Rousseau, Jean Jacques	동서문화사	2007
9788949704531002	9788949704531	인간불평등기원론 ㆍ 사회계약론 ㆍ 고독한 산책자의 몽상	technological science	Rousseau, Jean Jacques	동서문화사	2007
9788949704531003	9788949704531	인간불평등기원론 ㆍ 사회계약론 ㆍ 고독한 산책자의 몽상	religion	Rousseau, Jean Jacques	동서문화사	2007
9788949704791001	9788949704791	역사철학강의	art	Hegel, Georg Wilhelm Friedrich	동서문화사	2008
9788949704791002	9788949704791	역사철학강의	Philosophy	Hegel, Georg Wilhelm Friedrich	동서문화사	2008
9788932403625001	9788932403625	고리오 영감	religion	Balzac, Honor´e de	을유문화사	2010
9788932403625002	9788932403625	고리오 영감	language	Balzac, Honor´e de	을유문화사	2010
9788932403625003	9788932403625	고리오 영감	religion	Balzac, Honor´e de	을유문화사	2010
9788937460210003	9788937460210	파우스트	social science	Goethe, Johann Wolfgang von	민음사	1999
9788937460210004	9788937460210	파우스트	social science	Goethe, Johann Wolfgang von	민음사	1999
9788937460210005	9788937460210	파우스트	etc	Goethe, Johann Wolfgang von	민음사	1999
9788949705989001	9788949705989	장자	etc	장주	동서문화사	2009
9788958561057001	9788958561057	명상록	literature	Aurelius Antoninus, Marcus	인디북	2010
9788958561057002	9788958561057	명상록	etc	Aurelius Antoninus, Marcus	인디북	2010
9788958561057003	9788958561057	명상록	religion	Aurelius Antoninus, Marcus	인디북	2010
9788983710536001	9788983710536	솔로몬의 반지	etc	Larenz, Konrad	사이언스북스	2000
9788983710536002	9788983710536	솔로몬의 반지	natural science	Larenz, Konrad	사이언스북스	2000
9788983710536003	9788983710536	솔로몬의 반지	etc	Larenz, Konrad	사이언스북스	2000
9788932403717001	9788932403717	젊은 의사의 수기ㆍ모르핀	technological science	Булгаков, Михаил Афанасьевич	을유문화사	2011
9788932403717002	9788932403717	젊은 의사의 수기ㆍ모르핀	history	Булгаков, Михаил Афанасьевич	을유문화사	2011
9788932403717003	9788932403717	젊은 의사의 수기ㆍ모르핀	natural science	Булгаков, Михаил Афанасьевич	을유문화사	2011
9788954608961001	9788954608961	홍길동전 · 전우치전	etc	허균	문학동네	2010
9788954608961002	9788954608961	홍길동전 · 전우치전	literature	허균	문학동네	2010
9788954608961003	9788954608961	홍길동전 · 전우치전	literature	허균	문학동네	2010
9788962283433001	9788962283433	사씨남정기	Philosophy	김만중	지식을만드는지식	2009
9788962283433002	9788962283433	사씨남정기	art	김만중	지식을만드는지식	2009
9788964065525001	9788964065525	삼봉집	language	정도전	지식을만드는지식	2011
9788964065525002	9788964065525	삼봉집	art	정도전	지식을만드는지식	2011
9788966804283001	9788966804283	신국론	art	Augustine	지식을만드는지식	2012
9788966804283002	9788966804283	신국론	social science	Augustine	지식을만드는지식	2012
9788966804283003	9788966804283	신국론	digital	Augustine	지식을만드는지식	2012
9788970652993001	9788970652993	성학십도	language	이황	홍익	2012
9788970652993002	9788970652993	성학십도	history	이황	홍익	2012
9788970652993003	9788970652993	성학십도	social science	이황	홍익	2012
9788970652993004	9788970652993	성학십도	technological science	이황	홍익	2012
9788970652993005	9788970652993	성학십도	history	이황	홍익	2012
9788992801270001	9788992801270	논어	etc	공자	안티쿠스	2012
